,Unnamed: 0_x_x,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc),Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0_y_x,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE,Unnamed: 0_x_y,total in seconds_x,Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels_x,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen,Unnamed: 0_y_y,total in seconds_y,channels_y,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null,Unnamed: 0,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:21:28,31.000000,11051.500000,11051.500000,1601382088.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521931,5.867831,86.341678,134.980652,-0.725365,9.358116,-31.197879,0.496834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.015152,0.530303,0.000000,0.454545,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,484.000000,1601382088.000000,738063.600000,51.519137,5.857951,31.000000,1.000000,12000.000000,28.748956,14.506075,65.000000,0.533333,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,564.000000,1601382088.000000,0.000000,1.000000,0,281474977710660.000000,2466500000.000000,1601392161270569.000000,1601392591620088.000000,232.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6322,51.516189,5.849493,40.000000,0.000000,4.300000,695.020000,40.100000,40.100000,17.280000,991.140000,632292,2020-09-29 14:21:28.940,18,0,0,11.487000,51.519506,5.857977,-2.200000,-3.700000,0.000000,8.600000,6.900000,79.300000,0,1,0,61,100,-7030,2272,11487,3061.500000,8,WP,1,0,0,0,0,0,0,1601382088939,3814,3813,3800,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-86.000000,69.000000,793.000000,-87.000000,0.000000,798.000000,14,400.000000,43.050000,6950.190000,-22.000000,-37.000000,0.000000,0,0.000000,0.000000,75,41,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:21:45,34.000000,13315.500000,13315.500000,1601382105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521984,5.867744,90.250185,136.269044,-2.211280,10.012755,-31.114097,0.441385,0.338957,0.038622,0.197368,-1.023800,0.000000,0.025835,0.015501,0.657895,0.993421,0.000000,0.006579,0.026316,0.618421,0.000000,0.355263,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,498.000000,1601382105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,27.047318,96.093610,79.000000,0.409915,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6491,51.515835,5.848545,40.000000,0.000000,4.390000,771.660000,40.100000,40.100000,17.280000,991.140000,649299,2020-09-29 14:21:45.946,18,0,0,11.592000,51.519506,5.857977,-2.200000,-3.800000,0.000000,7.700000,6.200000,71.800000,0,1,0,61,100,-7736,2237,11592,3061.500000,8,WP,1,0,0,0,0,0,0,1601382105946,3815,3815,3804,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-77.000000,62.000000,718.000000,-87.000000,0.000000,726.000000,14,400.000000,43.910000,7716.610000,-22.000000,-38.000000,0.000000,0,0.000000,0.000000,75,75,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:20:54,23.000000,6474.500000,6474.500000,1601382054.000000,0.000000,94.222222,-0.475896,0.028278,0.005508,-0.033803,0.000000,51.521876,5.867988,80.643543,155.442247,-4.760995,9.921845,-30.013671,0.490876,0.357788,0.040768,0.208333,-1.080678,0.000000,0.027271,0.016362,0.527778,0.993056,0.000000,0.006944,0.027778,0.500000,0.006944,0.465278,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,453.000000,1601382054.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,12000.000000,27.953632,95.020167,71.000000,0.397039,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5983,51.516897,5.851389,39.900000,0.000000,4.300000,541.630000,40.100000,40.100000,17.280000,991.140000,598276,2020-09-29 14:20:54.924,18,0,0,11.571000,51.519506,5.857977,-2.200000,-3.700000,0.000000,9.400000,7.900000,93.900000,0,1,0,64,100,-7044,2349,11571,3061.500000,8,WP,1,0,0,0,0,0,0,1601382054923,3831,3831,3820,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-94.000000,79.000000,939.000000,-87.000000,0.000000,942.000000,14,399.000000,43.050000,5416.330000,-22.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:20:07,13.000000,983.000000,983.000000,1601382007.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521881,5.868117,75.591479,163.760230,-1.988026,10.249678,-30.299301,0.375304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.026667,0.720000,0.013333,0.240000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,479.000000,1601382007.000000,0.000000,1.000000,FHSS,208.000000,2440000000.000000,1601391908790885.000000,1601392508946457.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5513,51.517874,5.854006,39.900000,0.000000,4.440000,330.100000,40.100000,40.100000,17.280000,991.140000,551282,2020-09-29 14:20:07.930,18,0,0,11.698000,51.519506,5.857977,-2.300000,-3.800000,0.000000,4.500000,7.600000,113.400000,0,1,0,66,100,-7610,2439,11698,3061.500000,8,WP,1,0,0,0,0,0,0,1601382007929,3855,3855,3846,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-45.000000,76.000000,1134.000000,-87.000000,0.000000,1141.000000,14,399.000000,44.420000,3300.980000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:19:58,11.000000,446.500000,446.500000,1601381998.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522084,5.867827,74.664156,146.464114,-7.861216,9.700106,-28.288757,0.327623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.045455,0.795455,0.022727,0.136364,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,401.000000,1601381998.000000,738063.600000,51.519137,5.857951,31.000000,1.000000,12000.000000,23.176806,12.699244,123.000000,0.300000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,470.000000,1601381998.000000,0.000000,1.000000,FHSS,206.000000,2440000000.000000,1601370481734079.000000,1601392500512485.000000,143.600000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5423,51.518063,5.854507,39.900000,0.000000,4.360000,289.520000,40.100000,40.100000,17.280000,991.140000,542291,2020-09-29 14:19:58.938,18,0,0,11.656000,51.519506,5.857977,-2.300000,-3.700000,0.000000,3.200000,10.100000,116.800000,0,1,0,66,100,-7708,2458,11656,3061.500000,8,WP,1,0,0,0,0,0,0,1601381998938,3860,3860,3849,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-32.000000,101.000000,1168.000000,-87.000000,0.000000,1177.000000,14,399.000000,43.570000,2895.210000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:19:46,8.000000,128.000000,128.000000,1601381986.000000,0.000000,77.727273,-9.188790,116.929810,7.931891,-44.282080,0.000000,51.521604,5.865967,46.057622,126.175459,-2.307515,5.641657,-13.210907,0.162871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.363636,0.545455,0.090909,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,390.000000,1601381986.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,16.522679,60.664635,265.000000,0.381935,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,458.000000,1601381986.000000,0.000000,1.000000,0,281474977710660.000000,2449500000.000000,1601392161270569.000000,1601392489901194.000000,228.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5303,51.518312,5.855177,39.900000,0.000000,4.490000,235.460000,40.100000,40.100000,17.280000,991.140000,530277,2020-09-29 14:19:46.925,18,0,0,11.761000,51.519506,5.857977,-2.400000,-3.800000,0.000000,3.700000,9.600000,121.700000,0,1,0,67,100,-6808,2479,11761,3061.500000,8,WP,1,0,0,0,0,0,0,1601381986924,3859,3860,3848,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-37.000000,96.000000,1217.000000,-87.000000,0.000000,1225.000000,14,399.000000,44.940000,2354.620000,-24.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
170,389.000000,51.519175,5.856994,29.839261,228.698761,0.000000,3.380873,1.000000,0.000000,0.000000,0.964735,8.762580,1.000000,2020-09-29 12:19:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,358.000000,1601381950.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,1001.000000,36.659494,44.050894,26.000000,0.433333,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.000000,1601381950.000000,0.000000,1.000000,FHSS,209.000000,2440000000.000000,1601391908794885.000000,1601392451335528.000000,214.100000,2.700000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4943,51.519061,5.857181,40.000000,0.000000,4.360000,74.250000,40.100000,40.100000,17.280000,991.140000,494274,2020-09-29 14:19:10.921,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-0.100000,9.600000,136.800000,0,1,0,69,100,-6628,2556,11719,3061.500000,8,WP,1,0,0,0,0,0,0,1601381950921,3870,3870,3858,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,1.000000,96.000000,1368.000000,-87.000000,0.000000,1386.000000,14,400.000000,43.570000,742.510000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
169,389.000000,51.519175,5.856994,29.839261,228.698761,0.000000,3.380873,1.000000,0.000000,0.000000,0.964735,8.762580,1.000000,2020-09-29 12:19:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,358.000000,1601381950.000000,738063.600000,51.519137,5.857951,31.000000,3.000000,1001.000000,36.659494,44.050894,26.000000,0.433333,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,399.000000,1601381950.000000,0.000000,0.000000,FHSS,210.000000,2440000000.000000,1601391964946692.000000,1601392451380881.000000,213.100000,3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4943,51.519061,5.857181,40.000000,0.000000,4.360000,74.250000,40.100000,40.100000,17.280000,991.140000,494274,2020-09-29 14:19:10.921,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-0.100000,9.600000,136.800000,0,1,0,69,100,-6628,2556,11719,3061.500000,8,WP,1,0,0,0,0,0,0,1601381950921,3870,3870,3858,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,1.000000,96.000000,1368.000000,-87.000000,0.000000,1386.000000,14,400.000000,43.570000,742.510000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
274,428.000000,51.518187,5.854345,48.480829,240.541183,0.000000,4.502579,0.000000,1.000000,0.000000,0.999992,18.373690,1.000000,2020-09-29 12:20:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,404.000000,1601382000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,25.510547,9.270170,94.000000,0.416646,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5443,51.518021,5.854395,39.900000,0.000000,4.360000,298.570000,40.100000,40.100000,17.280000,991.140000,544287,2020-09-29 14:20:00.935,18,0,0,11.613000,51.519506,5.857977,-2.300000,-3.700000,0.000000,3.500000,8.100000,116.400000,0,1,0,66,100,-6484,2456,11613,3061.500000,8,WP,1,0,0,0,0,0,0,1601382000934,3855,3855,3846,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-35.000000,81.000000,1164.000000,-87.000000,0.000000,1169.000000,14,399.000000,43.570000,2985.740000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
48,325.000000,51.520642,5.861835,27.423006,236.986023,0.000000,4.985325,0.000000,1.000000,0.000000,0.999996,25.298712,1.000000,2020-09-29 12:17:49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,305.000000,1601381869.000000,0.000000,1.000000,FHSS,209.000000,2440000000.000000,1601391908794885.000000,1601392370075495.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4133,51.520748,5.861693,40.000000,0.000000,4.360000,292.600000,40.100000,40.100000,17.280000,991.140000,413273,2020-09-29 14:17:49.921,18,0,0,11.677000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-3.700000,6.900000,171.300000,0,1,0,73,100,-7184,2737,11677,3041.500000,8,WP,1,0,0,0,0,0,0,1601381869920,3906,3906,3897,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,37.000000,69.000000,1713.000000,-87.000000,0.000000,1730.000000,14,400.000000,43.570000,2925.970000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
37,322.000000,51.520741,5.862073,28.662268,243.948456,0.000000,4.271336,1.000000,0.000000,0.000000,0.999999,25.483275,1.000000,2020-09-29 12:17:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,286.000000,1601381865.000000,738063.600000,51.519137,5.857951,31.000000,2.000000,0.000000,17.919474,91.701420,226.000000,0.333333,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4093,51.520832,5.861917,39.900000,0.000000,4.490000,310.710000,40.100000,40.100000,17.280000,991.140000,409279,2020-09-29 14:17:45.927,18,0,0,11.803000,51.519506,5.857977,-2.400000,-3.800000,0.000000,-4.000000,7.900000,173.100000,0,1,0,74,100,-7414,2747,11803,3041.500000,8,WP,1,0,0,0,0,0,0,1601381865926,3906,3906,3897,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,40.000000,79.000000,1731.000000,-87.000000,0.000000,1748.000000,14,399.000000,44.940000,3107.080000,-24.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
